"Health Essentials Resource and Services Inc dba Essentials Home Health","healthcare","167647","94545","2920","177822","20","24301 Southland Drive Suite 611","","Health Essentials Resource and Services Inc dba Essentials Home Health"
"Sani Eye Surgery Center","healthcare","148286","93465","2920","177823","8","1315 Las Tablas Road","","Sani Eye Surgery Center"
"The Salvation Army San Rafael Corps","faithbased","177824","94901","2920","177824","3","351 Mission Avenue","","The Salvation Army San Rafael Corps"
"Turning Point Pregnancy Resource Center","healthcare","162073","92126","2920","177825","10","7340 Miramar Road #205","","Turning Point Pregnancy Resource Center"
"Fresenius Kidney Care of Woodland Hills","healthcare","152418","91364","2920","177826","14","19836 Ventura Blvd. Ste C","","Fresenius Kidney Care"
"Auto Motive Power, Inc","businesses","177827","90670","2920","177827","30","11643 Telegraph Rd.","","Auto Motive Power, Inc"
"","individuals","177828","92596","2920","177828","5","","",""
"New Horizon Irvine","schools","168040","92620","2920","177829","145","1 Truman St","",""
"Care Unlimited Hospice","healthcare","129158","91740","2920","177830","10","1025 W. Arrow Hwy.","Suite 104","Care Unlimited Hospice"
"","individuals","177831","90403","2920","177831","2","","",""
"","individuals","177832","92673","2920","177832","5","","",""
"","individuals","177833","92065","2920","177833","2","","",""
"Riverwalk Post Acute","healthcare","140446","92503","2920","177834","300","4000 Harrison St.","","Riverwalk Post Acute"
"CSTC","businesses","177835","93304","2920","177835","15","2130 Brundage Lane","CSTC","CSTC"
"Aquamor, LLC","businesses","167426","92590","2920","177836","195","42188 Rio Nedo Road","","Aquamor, LLC"
"Mid Valley Surgery Center","healthcare","128673","91764","2920","177837","20","4682 Ontario Mills Parkway","","Synovation Medical Group"
"","individuals","165329","92251","2920","177838","8","","",""
"Wheelhouse Credit Union","businesses","147691","92123","2920","177839","100","9212 Balboa Ave","","Wheelhouse Credit Union"
"Yreka Union High School District","schools","177840","96097","2920","177840","722","400 Preece Way","","Yreka Union High School District"
"Pacific Endoscopy and Surgery Center","healthcare","129448","92708","2920","177841","15","17815 Newhope Street, Suite R","","USPI"
"FKC Palmdale Clinic","healthcare","144666","93551","2920","177842","40","38910 Trade Center Drive","","Fresenius Kidney Care"
"Fresenius Kidney Care Antelope Valley","healthcare","133316","93536","2920","177843","40","44950 Valley Central Way #108","","Fresenius Kidney Care"
"City of Chino Hills","local","110135","91709","2920","177844","200","14000 City Center Drive","","City of Chino Hills"
"HealthFlex Home Health Services","healthcare","142105","94621","2920","177845","65","7677 Oakport St","930","HealthFlex Home Health Services"
"","individuals","177846","93535","2920","177846","4","","",""
"Sehaj Home Health Inc.","healthcare","150415","94538","2920","177847","15","44790 SOUTH GRIMMER BLVD 206","","Sehaj Home Health Inc."
"Brenton Hospice, Inc.","healthcare","174048","91730","2920","177848","30","8560 Vineyard Ave","Suite 410","Brenton Hospice, Inc."
"Sun-Triune Healthcare, Inc.","healthcare","128749","90010","2920","177849","25","3055 Wilshire Blvd Suite 890","","Sun-Triune Healthcare, Inc."
"Indian Health Center Santa Clara Valley","healthcare","156538","95128","2920","177850","15","2039 FOREST AVE STE 105","","Indian Health Center Santa Clara Valley"
"","individuals","177851","93291","2920","177851","4","","",""
"","individuals","177852","94605","2920","177852","2","","",""
"","individuals","177853","94509","2920","177853","2","","",""
"","individuals","177854","95124","2920","177854","3","","",""
"","individuals","177855","91502","2920","177855","2","","",""
"Janray Home Inc.","healthcare","177856","90638","2920","177856","15","12921 Biola Ave","","Janray Home Inc."
"Ideal Home Care, Inc.","healthcare","162883","91750","2920","177857","15","2117 FOOTHILL BLVD. STE. J","","Ideal Home Care, Inc."
"Directed Interventional Surgery Center","healthcare","165145","90403","2920","177858","6","2811 Wilshire Blvd","Directed Interventional Surgery Center","Directed Interventional Surgery Center"
"Sherman Thomas Charter High School","schools","115769","93638","2920","177859","109","101 W. Adell Street","","Sherman Thomas Charter Schools"
"BASF - Orange, CA - PMN","businesses","177860","92865","2920","177860","30","138 East Meats Avenue","","BASF - Orange, CA - PMN"
"Hospice Providers of the Desert, Inc.","healthcare","162672","92260","2820","177861","10","74333 HWY 111 STE. 210","","Hospice Providers of the Desert, Inc."
"Fresenius Medical Care Bakersfield","healthcare","177862","93311","2920","177862","20","8625 Liberty Park Drive Suite 102","","Fresenius Kidney Care"
"Fountain Hospice","healthcare","142350","91754","2920","177863","12","2063 S. Atlantic Blvd","","Fountain Hospice"
"Avid HCS","businesses","177864","95864","2920","177864","10","","","Avid HCS"
"Benchmark Transitions","healthcare","114071","92374","2920","177865","50","1910 Orange Tree Ln.","Suite 300","Benchmark Young Adult School, Inc."
"Ontario Christian Elementary","schools","5708","91762-6511","2920","177866","2250","1904 S EUCLID AVE","","Ontario Christian Elementary"
"Adventist Health Medical Office - Dinuba Plaza","healthcare","173948","93618","2920","177867","10","444 w el monte Way","","Adventist Health"
"Independent Living Partnership","nonprofits","177868","92507","2920","177868","5","6235 River Crest Dr. Ste Q","","Independent Living Partnership"
"Unique Care Los Angeles Hospice, Inc.","healthcare","157220","91301","2920","177869","6","30423 Canwood Street","# 226","Unique Care Los Angeles Hospice, Inc."
"Presidio Surgery Center","healthcare","177870","94115","2920","177870","30","1635 Divisadero St #200","","Surgical Care Affiliates"
"Fort Sutter Surgery Center","healthcare","142746","95816","2920","177871","30","2801 K Street #525","","Sutter Health"
"Fresenius Medical Care Bakersfield Northeast","healthcare","166250","93306","2920","177872","15","3201 Mall View Road","","Fresenius Kidney Care"
"","individuals","72396","94920","2920","177873","1","","",""
"DALIX INC","businesses","177874","91744","2920","177874","20","","","DALIX INC"
"CocoKids","nonprofits","177875","94518","2920","177875","75","1035 Detroit Ave.","Suite 200","CocoKids"
"","individuals","177876","90027","2920","177876","1","","",""
"Advance Specialty Care","healthcare","129245","90010","2920","177878","25","3470 Wilshire Blvd","Suite 600","Advance Specialty Care"
"La Jolla Cosmetic Laser Clinic","healthcare","177879","92037-4309","2920","177879","21","7720 Fay Ave","","La Jolla Cosmetic Laser Clinic"
"Ideal Care Home Health, Inc.","healthcare","46868","91311","2920","177880","10","21021 Devonshire St.","Ste. 204","Ideal Care Home Health, Inc."
"","individuals","177881","92316","2920","177881","4","","",""
"Little Angels Preschool","childcare","164494","91748","2920","177882","29","19164 E Walnut Dr. N.","","Little Angels Preschool"
"","individuals","177883","95824","2920","177883","3","","",""
"Pegasus Surgery Center, LLC","healthcare","177884","92660","2920","177884","7","20162 SW Birch St, Ste 100","","Pegasus Surgery Center, LLC"
"","individuals","177885","94541","2920","177885","5","","",""
"Amara Home Health LLC","healthcare","167903","95116","2920","177886","9","175 Jackson Ave Suite 103A","","Amara Home Health LLC"
"Silicon Valley Transit Consultants (SVTC)","businesses","177275","95110","2920","177887","1","2099 Gateway Place","Suite 700","Silicon Valley Transit Consultants (SVTC)"
"Western Horizon Hospice and Palliative Care","healthcare","177888","92630","2920","177888","25","2 South Pointe Drive","Ste 130","Western Horizon Hospice and Palliative Care"
"USPI Citrus Heights Surgery Center","healthcare","177889","95621","2920","177889","15","7435 Stock Ranch rd.","","Tenet Healthcare"
"Accord Hospice and Palliative Care Inc","healthcare","147916","91791","2920","177890","7","2934 E Garvey Ave S, Ste 212","",""
"California Mission Hospice, LLC","healthcare","155718","92653","2920","177891","15","23441 South Pointe Drive, Suite 245","","California Mission Hospice, LLC"
"Healthways Home Health Services, Inc.","healthcare","142800","92614","2920","177892","15","34 Executive park, Suite 212","","Healthways Home Health Services, Inc."
"Autumn Hills Health Care Center","healthcare","142388","91206","2920","177893","25","430 North Glendale Ave","","Autumn Hills Health Care Center"
"Fresenius South Sacramento Dialysis","healthcare","177894","95823","2920","177894","15","5 Massie Court","","Fresenius Kidney Care"
"There is Hope Foster Family Agency","nonprofits","134859","91786","2920","177895","3","299 W. Foothill Blvd","Suite 111","There is Hope Foster Family Agency"
"Tranquil Oaks Hospice","healthcare","177896","91791","2920","177896","8","2155 E Garvey Ave N","Suite 10b","Tranquil Oaks Hospice"
"Care A Van Transit Systems, Inc","nonprofits","177897","92543","2920","177897","6","749 N. State St.","","Care A Van Transit Systems, Inc"
"IDT Hospice Care","healthcare","177898","91324","2920","177898","6","8363 Reseda Blvd","Unit 209","IDT Hospice Care"
"Ocean Hills Country Club Safety and Emergency Response Team","seniors","177899","92056-7428","2920","177899","50","4952 Lerkas Way","","Ocean Hills Country Club Safety and Emergency Response Team"
"Torrance Logistics Company","businesses","177900","90731","2920","177900","8","799 S. Seaside Ave.","","Torrance Logistics Company"
"Americade Home Health Agency","healthcare","175559","90640","2920","177901","20","420 N Montebello Blvd","Suite 203","Americade Home Health Agency"
"","individuals","177902","90404","2920","177902","4","","",""
"","individuals","177903","92545","2920","177903","2","","",""
"MOOG Inc","businesses","177904","94531","2920","177904","4000","2056 Mokelumne Drive","","MOOG Inc"
"Adventist Health Central Valley Network","healthcare","162273","93230","2920","177905","400","440 Greenfield Ave","","Adventist Health"
"Advanced Surgical Group","healthcare","177906","95765","2920","177906","20","2160 Sunset Blvd., Ste. 502","","Advanced Surgical Group"
"IDS Group","businesses","177907","92606","2920","177907","50","1 Peters Canyon Rd. Ste. 130","","IDS Group"
"Foodbank of Santa Barbara County","nonprofits","160509","93110","2920","177908","100","4554 Hollister Ave","","Foodbank of Santa Barbara County"
"Orange County Community Foundation","nonprofits","4249","92660","2920","177909","33","4041 MacArthur Blvd, #510","","Orange County Community Foundation"
"Anaheim Terrace Center","healthcare","177910","92804","2920","177910","125","141 Knott Ave.","","Anaheim Terrace Center"
"","individuals","152683","93001","2920","177911","2","","",""
"Peninsula Post-Acute","healthcare","177912","94010","2920","177912","50","1609 Trousdale Drive","","Plum Healthcare"
"Oceanview Ambulatory Surgery Center","healthcare","142392","92651","2920","177913","15","31852 Pacific Coast Highway, Suite 401","","Oceanview Ambulatory Surgery Center"
"","individuals","177914","92663","2920","177914","2","","",""
"Fresenius Medical Care Meadows Field","healthcare","177915","93308","2920","177915","14","","","Fresenius Kidney Care"
"BRIO Hospice","businesses","129749","91709","2920","177916","15","14712 Pipeline Ave Ste C","","BRIO Enterprises"
"","individuals","177917","94611","2920","177917","2","","",""
"BDC Special Waste Services / Azusa Land Reclamation","businesses","99469","91702","2920","177918","30","1211 W. Gladstone St.","","Waste Management Inc"
"Billet Home Health","healthcare","177919","91040","2920","177919","20","8349 Foothill Blvd Suite","","Billet Home Health"
"Comfort Hospice Care","healthcare","128833","92843","2920","177920","10","12900 Garden Grove Blvd","Suite 130","Comfort Hospice Care"
"Comfort Home Health Care","healthcare","156978","90807","2920","177921","5","","","Comfort Home Health Care"
"BLISSFUL HOME HEALTH SERVICES","healthcare","156407","91335","2920","177922","10","18645 SHERMAN WAY, STE. 205","","BLISSFUL HOME HEALTH SERVICES"
"The Center for Independent Living","disability","177923","94703","2920","177923","32","3075 Adeline Street, Suite 100","","The Center for Independent Living"
"Madera South High School","schools","71178","93637","2920","177924","1950","705 W Pecan Ave","","Madera Unified School District"
"Victor Valley Community Services Council","nonprofits","177925","92395","2920","177925","5","16693 Mojave Drive","","Victor Valley Community Services Council"
"","individuals","125069","92780","2920","177926","1","","",""
"Brightside Home Health Care","healthcare","177927","91324","2920","177927","6","8949 RESEDA BLVD., #203","","Brightside Home Health Care"
"","individuals","177928","93624","2920","177928","2","","",""
"","individuals","177929","93308","2920","177929","1","","",""
"King Medical Supply","businesses","146287","90501","2920","177930","20","20816 Higgins Court","","King Medical Supply"
